0.3,,0.45,,0.6,,0.7,,0.8,,0.9,,0.95,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-0.018963187711854346,-0.0018915779742574301,-6.013819423045013,-0.07862848744873996,-5.371796999075544,-0.10083675065778541,-4.6535070045274605,-0.10231232370161392,-4.388852016023893,-0.10216298859838302,-4.123959987673928,-0.09449000877047431,-4.010477161210799,-0.09254509683077705
8.026406238888754,0.3581340223291535,6.025256595633723,1.041644345414464,6.023597316708936,0.9889788323417164,6.2296442031905555,0.9289070092682578,6.248014791286415,0.9119894754308197,6.152724773034346,0.8874842961101759,5.925107260530493,0.8629044492379166
